Case ID,Closeness Centrality,Eigenvector Centrality,Betweenness Centrality
85421,0.158030919,7.83E-07,3.94E-06
85423,0,0,0
85424,0.13693547,4.31E-08,0
85425,0.188245562,7.74E-05,0.000110855
85426,0,0,0
85427,0.178592471,2.87E-05,2.18E-06
85428,0.146388452,3.19E-07,0
85429,0.177758381,2.12E-05,6.36E-05
85430,0.186529396,6.85E-05,2.10E-06
85431,0,0,0
85432,0.204530217,0.000375602,0.000180065
85433,0.177171865,3.15E-05,1.02E-06
85434,0.184709906,2.25E-05,5.43E-06
85435,0,0,0
85436,0,0,0
85437,0.186357677,8.85E-05,9.55E-06
85438,0,0,0
85439,0.168229424,3.70E-06,6.95E-05
85440,0.213428809,0.002267414,3.55E-05
85441,0.148891576,2.91E-07,1.33E-06
85442,0.160771006,3.68E-06,0
85444,0.146638072,2.46E-07,0
85445,0.189988866,6.25E-05,0.000149758
85446,0.18455343,1.61E-05,5.43E-05
85448,0.162406704,2.71E-06,3.37E-06
85449,0.163007358,1.81E-06,5.36E-05
85450,0.204208858,0.000128242,0.000314035
85451,0.260202472,0.010147294,0.00367247
85452,0.213648085,0.000587699,4.82E-05
85453,0.239097109,0.002904978,0.001298245
85454,0.199150795,0.000151326,1.60E-05
85455,0.216376358,0.00057296,7.80E-05
85456,0,0,0
85457,0,0,0
85458,0.203921225,0.000164239,0.000242477
85459,0.18554142,9.63E-05,3.08E-07
85460,0.208358696,0.000215226,0.000102989
85461,0.144328724,1.38E-07,9.98E-05
85462,0.2047939,0.000409352,7.00E-06
85463,0.145308818,1.31E-07,0
85464,0.179870409,0.000119224,9.45E-06
85465,0.179295189,2.39E-05,1.72E-05
1396186,0.175016522,1.76E-05,4.85E-07
85467,0.178996349,9.68E-06,3.25E-05
85468,0,0,0
85469,0.158929059,1.08E-06,0
85470,0,0,0
85471,0.15684226,2.62E-05,0
85472,0.218580419,0.000716504,4.72E-05
85473,0.190463443,3.53E-05,5.73E-05
85474,0,0,0
85475,0.184890555,4.83E-05,0
85476,0.152434724,5.43E-07,0
85477,0.197541037,0.000103999,2.59E-05
85478,0,0,0
85479,0.176653302,1.03E-05,5.28E-05
85480,0.201366757,0.000289568,3.01E-05
85481,0.195029837,0.00032757,3.41E-05
85482,0.147065143,6.95E-07,1.69E-06
85483,0.182742898,1.76E-05,0.000152917
85485,0.178563195,1.09E-05,2.75E-05
85486,0.168802972,2.82E-06,1.65E-05
85488,0.1276331,3.28E-09,9.18E-07
85489,0,0,0
85490,0,0,0
85491,0.166193154,1.40E-06,5.51E-05
85492,0.204749906,0.000730941,1.91E-05
85493,0.170256632,1.05E-05,3.06E-06
85494,0.16588101,2.47E-06,2.23E-06
85495,0.186748683,3.70E-05,8.98E-06
85496,0.185618205,4.46E-05,4.64E-07
85498,0.17856877,4.66E-05,6.23E-06
85499,0.197348456,9.29E-05,0.000122085
85500,4.01E-05,1.96E-44,0
85501,0.211332774,0.000427062,4.48E-06
85502,0.199538194,0.000304423,4.45E-06
85503,0,0,0
85504,0.171960183,8.25E-06,1.33E-05
85505,0.175780434,2.17E-05,1.10E-05
85506,0.187051046,0.000268363,0
85508,0.169605246,3.80E-06,0
85509,0.162392869,1.20E-06,2.00E-05
85510,0.13328357,2.31E-08,0
85511,0.182830534,3.06E-05,0
85512,0.184265019,3.59E-05,1.01E-07
85513,0.212128452,0.000970791,0.000199419
85514,0.231553017,0.004213279,0.000128999
85515,0.16091011,9.42E-07,1.36E-05
85516,0.201002254,9.75E-05,0.000294268
85517,0.215414586,0.000611406,0.000159743
85518,0.196678212,0.000166371,7.38E-05
85519,0.165794444,3.18E-06,6.48E-06
85520,0.173418998,5.71E-06,1.81E-05
85521,0.211393317,0.000340746,9.54E-05
85522,0.174176955,7.87E-06,8.68E-06
85523,0.181122298,2.96E-05,2.20E-06
85524,0,0,0
85525,0.170566397,7.24E-06,3.17E-06
85526,0.202371515,0.000185139,8.95E-05
85528,0.212222918,0.000371812,0.000157386
85529,0.153961389,7.88E-07,0
85530,0.237804571,0.0037931,0.000696945
85531,0.202762571,0.000369067,1.63E-07
85532,0.177618973,9.30E-06,0.000108533
85533,0.14135954,1.04E-07,1.18E-06
85534,0.243362975,0.009850178,0.000839492
85535,0.214268474,0.001588744,4.76E-05
85536,0.200589804,0.000807613,5.22E-06
85537,0,0,0
85538,0.130304301,1.41E-08,0
85539,0.171528213,3.52E-06,4.18E-06
85540,0.166456797,2.57E-06,0
85541,0.14136915,4.40E-08,4.99E-05
85542,0.165535289,4.34E-06,4.82E-05
85543,0.186907378,3.21E-05,2.87E-06
85544,0.148755053,1.21E-07,6.67E-06
85545,0.186945566,2.96E-05,5.61E-05
85546,0.126507939,1.20E-08,9.98E-05
85547,0,0,0
85548,0.15567135,8.14E-06,0
85549,0,0,0
85550,0,0,0
85551,0.165428743,3.94E-06,6.45E-07
85552,0.161578438,1.74E-06,2.74E-07
85553,0,0,0
85554,0.169021247,4.11E-06,1.04E-06
85555,0.179063607,1.76E-05,5.98E-06
85556,0.173187912,6.94E-06,0
85558,0.153024133,6.68E-07,0
85559,0.180738764,1.14E-05,2.64E-05
85560,0,0,0
85561,0.159730319,3.10E-06,4.99E-05
85562,0.177777722,9.55E-06,4.05E-07
85563,0.201576146,0.000105675,0.00032761
85564,0.138426241,2.55E-08,6.78E-07
85565,0.138718372,6.67E-08,1.11E-06
85566,0.182932883,0.000241788,0
85567,0.148677704,1.51E-07,0
85568,0.223169587,0.001899721,6.22E-05
85569,0,0,0
85570,0.166973192,4.99E-06,6.32E-05
85571,0.131533106,1.36E-08,0
85572,0.161929589,2.55E-06,0
85573,0.197483053,0.000233156,3.50E-05
85574,0.20033332,9.64E-05,0.000131435
85575,0.185224414,3.36E-05,7.16E-07
85576,0.178005988,1.58E-05,1.66E-07
85577,0.182591193,2.66E-05,0
85578,0.162682755,2.78E-06,0
85579,0.176724271,1.34E-05,4.61E-05
85580,0,0,0
85581,0,0,0
85582,4.51E-05,5.81E-43,0
85583,0.165610792,9.99E-07,2.17E-05
85584,0.174794519,8.62E-06,0
85585,0.175893974,5.98E-06,9.03E-06
85586,0.19893084,0.000134444,0.00014234
85587,0.175078141,1.99E-05,8.23E-07
85588,0.203252619,0.000165668,0.000106467
85590,0.200140511,9.44E-05,0.000161424
85591,0.166664186,3.39E-06,2.17E-05
85592,0.193520126,5.57E-05,4.38E-06
85593,0.190216367,5.73E-05,2.95E-05
85594,0.149654298,3.21E-07,0
85595,0.241701812,0.004240206,0.000489066
85596,0.185091026,7.60E-05,8.88E-07
85597,0,0,0
85600,0.168462345,5.13E-06,0
85602,0.168729509,5.33E-06,4.87E-06
85604,0.164010149,2.86E-06,4.99E-05
85605,0.181761299,1.30E-05,0
85606,0.196020905,8.44E-05,3.74E-06
85607,0,0,0
85608,0.170729348,3.51E-06,0.000200655
85609,0.129603673,1.45E-08,0
85610,0.158727245,1.04E-06,0
85611,0,0,0
85612,0,0,0
85613,0.189323717,0.000104979,9.51E-06
85614,0.211567328,0.000571435,0.000334887
85615,0.129602939,8.78E-09,4.99E-05
85616,0.185861022,0.000187037,1.49E-05
85617,0.175571312,2.05E-05,2.13E-06
85619,0,0,0
85620,0.171438225,1.58E-05,1.63E-07
85621,0.217328173,0.000815171,8.93E-05
85622,0,0,0
85623,0.209235394,0.000562771,0.000129861
85624,0.171765206,4.94E-06,1.22E-05
85625,0,0,0
85626,0.166441052,3.54E-06,0
85627,0.141780978,7.73E-08,3.86E-07
85628,0.170332699,5.64E-06,8.33E-07
85629,0.175646808,7.78E-06,0
85630,0.13441134,2.34E-08,0
85631,0.233245908,0.004295286,0.000219095
85632,0.227687846,0.002156288,0.000173494
85633,0.194548806,7.56E-05,1.76E-05
85635,3.01E-05,4.79E-48,0
85637,0.205651888,0.000562822,5.47E-05
85638,0.145414123,8.31E-07,0
85639,0.208778974,0.000442268,6.03E-05
85640,0.193020441,0.000181404,4.98E-07
85642,0.236734,0.003322295,0.000462183
85643,3.01E-05,4.79E-48,0
85644,0.171787135,1.13E-05,4.99E-05
85645,0.214384947,0.000437725,3.87E-05
85646,0.206729864,0.000774248,0.000102902
85647,0,0,0
85648,3.01E-05,4.79E-48,0
85649,0.171570669,8.52E-06,5.71E-07
85650,0.202672746,0.000234939,2.96E-05
85651,0.174477205,7.47E-06,5.09E-06
85652,0.1620753,1.76E-06,7.45E-07
85653,0,0,0
85654,0.202089031,0.00064923,7.12E-06
85655,0,0,0
85656,0,0,0
85657,0.149970232,3.04E-07,0
85658,0.187156645,2.62E-05,0.000134315
85659,0.209218171,0.000284176,0.000170574
85660,0,0,0
85661,0.169133723,3.06E-06,6.39E-06
85662,0.166257174,4.14E-06,0
85663,0,0,0
85664,0,0,0
85665,0,0,0
85666,0.17899775,1.92E-05,0
85667,0.207476141,0.000500307,5.20E-05
85668,0.237745253,0.007243879,0.000516178
85669,0.197146054,8.70E-05,5.66E-05
85670,0.164943248,2.23E-06,1.18E-05
85671,0.201743259,0.000704904,1.06E-06
85672,0.178478208,7.14E-05,0
85673,0.208969702,0.000342434,1.93E-05
85674,0.209267935,0.000439802,1.30E-05
85675,0.177867575,1.71E-05,6.91E-06
85676,0.194682924,8.32E-05,5.81E-05
85677,0.155878209,7.84E-07,0
85678,0.152263244,2.96E-07,5.14E-05
85679,3.01E-05,4.79E-48,0
85680,3.01E-05,4.79E-48,0
85681,0.188092321,5.91E-05,2.12E-06
85682,0,0,0
85683,0.181262952,1.69E-05,4.44E-06
85684,0.239492629,0.004304598,0.000836722
85685,0,0,0
85686,0.194421482,8.96E-05,7.59E-07
85687,0.163130581,2.47E-06,0
85688,0,0,0
85689,0.193002527,6.15E-05,4.95E-05
85691,0.178845206,5.13E-05,1.97E-06
85692,0.159733665,9.93E-07,1.04E-06
85693,0.165813673,3.74E-06,0
85695,0,0,0
85696,0.175401681,7.56E-06,1.21E-06
85697,0.17079436,4.26E-06,1.35E-06
85698,0.201682782,0.000731494,2.75E-05
85700,0.15883636,8.82E-07,9.44E-07
85701,0.13845389,2.11E-08,0
85702,0,0,0
85704,0.138286488,6.32E-08,0
85705,0.120949311,7.96E-10,4.99E-05
85706,0.139985799,3.91E-08,1.04E-06
85707,0.162059224,2.01E-06,0
85708,0.1692952,3.63E-06,0
85709,0.197882813,0.000280315,1.67E-06
85710,0.213775871,0.000776648,9.83E-05
85711,0.185854982,0.000119533,5.01E-05
85712,0.186154455,2.71E-05,1.84E-05
85713,0.192340403,6.56E-05,6.06E-05
85714,0.223062951,0.001151942,0.00023504
85715,0.238091694,0.004631706,0.000381049
85716,0.172079195,1.53E-05,5.18E-06
85717,0.152787007,7.61E-07,0
85719,0.192064245,8.47E-05,0.000228652
85720,0.140326725,3.27E-08,3.94E-07
85721,0.164161986,1.82E-06,4.25E-06
85722,0,0,0
85723,0.187003642,4.46E-05,2.52E-06
85724,0.138432943,3.79E-08,0
85725,0.180162243,1.96E-05,1.42E-06
85726,0.207004873,0.000209442,0.000138226
85727,0.128111314,5.27E-09,0
85728,0.18448645,8.75E-05,2.67E-05
85729,0.183789777,2.74E-05,2.72E-05
85730,0.201081765,0.000405605,0.000152454
85731,0.212262304,0.00073582,1.22E-05
85732,0.138006995,5.91E-08,2.87E-06
85733,0.138432943,3.79E-08,0
85734,0.167394746,3.47E-06,4.16E-05
85735,0.155147652,4.49E-07,0
85736,0.166456797,2.57E-06,0
85737,0.144913902,8.95E-08,6.35E-07
85738,0,0,0
85739,0.157853161,1.13E-06,1.13E-06
85741,0.174490514,1.56E-05,0
85742,0.222797891,0.000818665,7.80E-05
85743,0.190453928,8.68E-05,1.60E-06
85744,0,0,0
85745,0,0,0
85746,0.16689766,3.63E-06,8.24E-07
85747,0.167933013,5.83E-06,0
85748,0,0,0
85749,0.166251132,4.23E-06,1.31E-05
85750,0.161069868,1.78E-06,2.26E-06
85751,0.151424634,2.62E-07,0
85752,0.164418038,4.90E-06,0
85753,0,0,0
85754,0.166111087,2.91E-06,0
85755,0.183540556,2.00E-05,5.90E-06
85756,0.154587756,9.40E-07,9.98E-05
85757,0.161556756,3.90E-06,0
85758,0.194376876,8.35E-05,1.36E-05
85759,0.154886073,3.62E-07,1.43E-06
85760,0,0,0
85761,0.202827295,0.000145096,0.000115141
85762,0.186690766,6.00E-05,2.56E-06
85763,0.176037459,2.65E-05,0.000147761
85764,0.158798869,1.54E-06,0.000151187
85765,0.172508744,1.12E-05,0.00013496
85766,0.161894061,8.55E-07,0
85767,0.187145927,2.88E-05,7.94E-06
85768,0.201686339,0.000334036,9.61E-06
85769,0.19028599,3.21E-05,4.63E-06
85770,0.195774289,0.000120745,1.15E-06
85771,0.189902117,0.000102328,1.80E-05
85773,0,0,0
85774,0.188828294,1.80E-05,0.000155759
85775,0.179654269,4.96E-05,0
85776,3.01E-05,4.79E-48,0
85777,0.204764569,0.000446682,0.000235147
85779,0,0,0
85780,0.169726056,4.80E-06,8.08E-06
85781,0,0,0
85782,0.203099225,0.000194641,6.40E-05
85783,0.175929146,3.28E-05,0
85784,0,0,0
85785,0,0,0
85786,0,0,0
85787,0.187483378,5.34E-05,1.77E-06
85788,0.13441292,2.34E-08,4.99E-05
85789,0,0,0
85790,0,0,0
85791,0.191024906,3.79E-05,1.73E-05
85792,0.184211599,5.90E-05,1.60E-07
85793,0.193345106,5.11E-05,6.41E-05
85794,0.174028541,1.72E-05,0
85795,0.205657435,0.000387602,4.02E-05
85796,0.172724976,9.95E-06,2.08E-06
85797,0.239834126,0.003923848,0.000586186
85798,0.189185926,2.46E-05,2.86E-05
85799,0.144992897,1.06E-07,0
85800,0,0,0
85801,0.196138559,9.07E-05,2.40E-05
85802,0.197122269,8.70E-05,9.29E-05
85803,9.02E-05,7.64E-42,5.43E-09
85804,0.187534101,3.25E-05,1.57E-05
85805,0.181324736,3.60E-05,0
85806,0.228192088,0.001416724,0.000929051
85807,0.191600924,8.80E-05,3.85E-06
85808,0.180990454,1.60E-05,7.16E-06
85809,0,0,0
85810,0.202260573,0.000241115,0.000152271
85811,0.15863038,9.15E-07,2.15E-06
85812,0.154571043,4.82E-07,1.53E-06
85813,0.214338744,0.000509622,0.000425218
85814,0,0,0
85815,0,0,0
85816,0.16083657,8.11E-06,1.76E-05
85817,0.190615808,0.00011944,5.15E-05
85818,0.148491431,5.14E-07,4.99E-05
85819,0.194452884,0.000204779,1.40E-05
85820,0.191378106,6.59E-05,7.37E-05
85821,0.200866346,0.000694958,7.31E-06
85822,0,0,0
85823,0.17334409,1.81E-05,8.23E-06
85824,0.17144722,1.16E-05,5.24E-06
85825,0.161736096,2.74E-06,3.32E-05
85826,0.210312688,0.000433363,5.03E-06
85827,0.243034599,0.015735238,0.000296912
85828,0.201443009,0.000203497,7.21E-06
85829,0.186760881,3.79E-05,5.29E-05
85830,0,0,0
85831,0.186479216,3.23E-05,1.48E-05
85832,0.205879553,0.000242942,1.76E-05
85833,0.187242436,1.90E-05,3.93E-05
85834,0.156788509,3.95E-07,1.33E-06
85835,0.18831375,0.000146611,9.82E-05
85836,0.158550116,8.17E-07,1.66E-06
85837,0.19299927,7.55E-05,7.54E-06
85838,0.169375427,1.03E-05,0
85839,0,0,0
85840,0.213176205,0.001726594,5.36E-06
85841,0.162215521,1.30E-06,0
85842,0.199213233,0.00034859,5.13E-05
85843,0,0,0
85844,0,0,0
85845,0.182008605,1.17E-05,3.97E-05
85846,0.191616974,6.79E-05,4.11E-07
85847,0.175857463,2.86E-05,0
85848,0.158331726,2.00E-06,4.99E-05
85849,0.197682731,0.000102152,1.73E-05
85850,0,0,0
85851,0.200915746,0.000101154,5.11E-05
85852,0.190058323,5.32E-05,7.79E-06
85853,0.145220259,4.04E-07,0
85855,0.159720281,5.93E-07,0
85856,0.169971983,1.17E-05,0
85857,0.184233853,5.57E-05,0
85858,0.15499837,1.80E-06,0
85859,0,0,0
85860,0.204630849,0.000179486,0.000130579
85861,0.205137338,0.000214395,8.68E-05
85862,0.17924742,6.85E-05,0
85863,0,0,0
85864,0.15483575,4.84E-07,2.48E-07
85865,0.212171739,0.000756094,3.57E-05
85866,0.191507886,4.31E-05,3.68E-06
85867,0.182830534,3.06E-05,0
85868,0,0,0
85869,0.150955966,5.45E-07,0
85870,0,0,0
85871,0.165339064,4.69E-06,0
85872,0.167582378,1.91E-06,7.57E-06
85873,0.142314643,1.69E-07,0
85874,0,0,0
85876,0.147107704,3.27E-07,0
85877,0.157382895,6.61E-07,1.99E-06
85878,0.187732644,3.52E-05,2.70E-05
85879,0,0,0
85880,0.186605479,2.79E-05,3.09E-05
85881,0,0,0
85882,0,0,0
85883,0.195336278,0.000121288,2.08E-07
85884,0.17650745,4.45E-05,0
85885,0.128648813,4.46E-09,0
85886,0,0,0
85887,0.184130044,2.53E-05,2.92E-05
85888,0.15270337,3.95E-07,0
85889,0.170349189,4.31E-06,1.61E-05
85890,0.134265386,2.11E-08,0
85891,0.149049713,4.97E-07,0
85892,0,0,0
85893,0.198119328,0.000142034,0.000213874
85894,0,0,0
85895,0.134104808,3.22E-08,0
85896,0,0,0
85897,0,0,0
85898,0,0,0
85899,3.01E-05,4.79E-48,0
85900,3.01E-05,4.79E-48,0
85901,0,0,0
85902,0,0,0
85903,0,0,0
85904,0.15686162,2.62E-05,0.000448965
85905,0.169910119,7.52E-06,3.38E-06
85906,0,0,0
85907,0,0,0
85908,0.180728768,2.14E-05,1.78E-05
85909,0.183402228,4.19E-05,0
85910,0,0,0
85911,0.217995078,0.000735711,0.000187169
85912,5.41E-05,2.55E-42,0
85913,0,0,0
85914,0,0,0
85915,0.201964131,0.000318966,5.41E-05
85916,0.142623434,9.14E-08,0
85917,0,0,0
85918,0,0,0
85919,0,0,0
85920,0.127803531,3.32E-09,0
85921,0,0,0
85922,0.187371271,3.57E-05,6.75E-05
85923,0.143748253,1.21E-07,0
85924,0.147150288,1.51E-07,0
85925,0.185398558,5.30E-05,5.54E-06
85926,0,0,0
85927,0,0,0
85928,3.01E-05,4.79E-48,0
85929,0.177431601,8.90E-06,9.91E-06
85931,0.172286565,2.13E-05,0
85932,0.203609025,0.000210055,4.80E-05
85933,0.12594583,7.73E-09,0
85934,0.188151111,3.60E-05,3.14E-05
85935,0.182950441,3.60E-05,1.89E-06
85936,0.179969469,1.40E-05,0
85937,0.170687307,4.35E-06,1.13E-05
85938,0.21028562,0.000327984,7.39E-05
85939,0.167245432,1.18E-05,8.39E-07
85940,0.195096372,9.96E-05,0.000202863
85941,0.161723517,4.78E-06,1.59E-06
85942,0.158852905,2.47E-06,0
85943,0.166162973,2.52E-06,0.000203266
85944,0.157078128,5.92E-07,1.09E-06
85945,0.164746049,2.74E-06,0
85946,0.193620046,7.43E-05,1.28E-06
85947,0.202437781,0.000183163,0.000112002
85948,0.175300867,6.35E-06,1.81E-06
85949,0.164368417,4.15E-06,3.06E-05
85950,0.175024557,3.15E-05,0
85951,0.195700593,0.000623982,2.51E-07
85952,0.160635526,5.24E-06,0
85953,0.201260455,0.000179485,9.33E-05
85954,0.163850376,3.30E-06,3.76E-05
85955,3.01E-05,4.79E-48,0
85956,3.01E-05,4.79E-48,0
85958,5.41E-05,2.55E-42,0
85959,0.156136757,9.87E-07,0
85960,0.121003055,3.07E-09,0
85961,0.141668583,2.04E-07,4.99E-05
85962,0.153814381,2.71E-07,0
85963,5.41E-05,2.55E-42,0
85964,0,0,0
85965,0,0,0
85966,0.130304301,1.41E-08,0
85969,0,0,0
85971,0,0,0
85972,0,0,0
85973,0,0,0
85974,0,0,0
85975,3.01E-05,4.79E-48,0
85976,3.01E-05,4.79E-48,0
85977,0,0,0
85978,0,0,0
85979,0,0,0
85980,0,0,0
85981,0,0,0
85982,0.160194544,1.40E-06,5.14E-05
85983,0,0,0
85984,0.171006313,9.19E-06,0
85985,0,0,0
85986,0,0,0
85987,0.138432943,3.79E-08,0
85988,0.140171944,9.62E-08,0
85989,0,0,0
85991,0,0,0
85992,0,0,0
85993,0.142072453,1.09E-07,0
85994,0.112090024,1.32E-10,0
85995,0,0,0
85996,0,0,0
85998,0.145141937,2.27E-07,4.99E-05
86000,0.158979869,8.74E-07,6.01E-06
86001,0,0,0
86003,0,0,0
86004,0,0,0
86008,0.201611679,0.000119693,0.000157244
86009,0.180163662,4.01E-05,4.99E-05
86010,0.156695068,4.96E-07,0
86011,0,0,0
86012,0.174161041,7.64E-06,1.05E-05
86013,0.153751316,3.72E-07,0
86014,0.229575362,0.004585355,5.01E-05
86015,0.168079853,6.25E-06,2.92E-07
86016,0.195720686,0.00015785,6.42E-05
2445313,0.153338022,8.21E-07,0
86018,0.219084949,0.000661281,0.000105722
86019,0.184598111,0.00010333,2.71E-05
86020,0,0,0
86022,0.213715952,0.001304864,1.64E-05
86023,0.182160793,5.38E-05,8.38E-06
86024,0.244001573,0.003887137,0.000981715
86025,0.150466433,2.38E-07,0
86026,0.148926473,2.11E-07,0
86027,0.169235079,6.79E-06,2.47E-06
86028,0.190436487,6.99E-05,4.77E-05
86029,0,0,0
86030,0.187199531,3.76E-05,3.45E-06
86031,0.220274825,0.001777508,2.38E-05
86032,0.171289309,5.56E-06,4.83E-07
86033,0.203670663,0.000243928,1.81E-05
86034,0,0,0
86035,0.192238568,6.53E-05,7.47E-06
86036,0.173334895,8.65E-06,1.42E-06
86037,0.1372518,2.89E-08,0
86038,0.141927887,1.52E-07,0
86039,0.178524174,1.58E-05,0
86040,0.198642347,9.19E-05,6.25E-05
86041,0.181115127,1.49E-05,7.49E-06
86042,0.167391071,3.57E-06,0
86043,0.156354474,8.86E-07,1.36E-05
86044,0,0,0
86045,0.170687307,8.78E-06,0
86046,0.155518945,5.43E-07,0
86047,0,0,0
86048,0.180378185,1.82E-05,7.54E-06
86049,0.168330938,7.31E-06,1.08E-06
86050,0.155944094,8.25E-07,2.55E-06
86051,0.214071962,0.000247658,0.000279132
86052,0.174032513,8.38E-06,1.09E-06
86053,0.165021783,1.77E-06,3.23E-06
86054,0.184987744,4.25E-05,3.59E-06
86055,0.206018621,0.00038017,0.000211099
86056,0.1746944,8.32E-06,0
86058,0.202636838,0.000117288,0.000101491
86059,0.152532304,3.86E-07,8.67E-06
86061,0.196857628,0.00015746,3.20E-06
86062,0.234457991,0.002169565,0.000546364
86063,0,0,0
86064,0.237893604,0.003997608,0.000657349
86065,0.17573452,1.45E-05,0
86067,0.201018151,8.55E-05,0.000117074
86068,0,0,0
86069,0,0,0
86070,0.17662875,8.58E-05,0
86071,0.187977939,4.50E-05,5.53E-07
2445368,0.178475423,1.10E-05,1.17E-05
86073,0,0,0
86074,0,0,0
86075,0,0,0
86076,0,0,0
86077,0.171181635,5.06E-06,3.19E-05
86078,0.151803482,3.50E-07,0
86079,0,0,0
86081,0,0,0
86082,0.188714573,3.39E-05,7.30E-05
86083,0,0,0
86086,0,0,0
86087,0.176978588,1.11E-05,5.49E-06
86088,0.214880365,0.000368489,0.000171713
217161,0.224894158,0.004602184,5.95E-05
86090,0.189474264,0.000365103,3.99E-05
86091,0.192714723,0.000530607,1.25E-07
86092,0.175458188,1.08E-05,9.44E-07
86093,0.162413623,1.90E-06,0
86095,0.174429308,1.21E-05,6.18E-07
86096,0.182410643,0.000258038,0
86097,0.222488007,0.000733532,0.000191471
86098,0.174983052,1.09E-05,0
86099,0,0,0
217172,0,0,0
86101,0.186359196,2.18E-05,6.56E-06
86103,0.135432351,2.71E-08,4.99E-05
86104,0.192774814,6.76E-05,1.88E-05
86105,0.187637168,6.99E-05,1.09E-05
86106,0.219621329,0.002159512,8.97E-06
86108,0.198325453,0.000201879,0.000148219
86109,0.129306958,3.53E-08,0
86110,0,0,0
86111,0.162255793,2.52E-06,0
86112,0.19557343,7.96E-05,2.90E-05
2445409,0.165808866,1.61E-06,2.95E-05
86114,0.227346143,0.001813057,0.000347065
86115,0.161311807,4.21E-06,1.70E-06
86116,0.19350703,0.000116984,5.14E-07
86117,0.167560282,4.33E-06,2.37E-06
86118,0.171120167,1.32E-05,0
86119,0,0,0
86121,0,0,0
86122,0.178603627,1.27E-05,1.51E-07
86123,0.181537713,4.93E-05,0
86124,0.208977339,0.000337185,6.34E-06
86125,0.206410874,0.000254427,2.03E-05
86126,0.160119414,2.25E-06,2.16E-06
86127,0,0,0
86128,0,0,0
86129,0.154412444,5.57E-07,5.04E-08
86131,0.15531831,4.84E-07,2.91E-07
86132,0,0,0
86133,0.159420846,1.40E-06,0
86134,0.139864258,5.56E-08,0
86135,0.175810157,6.49E-06,7.27E-06
86136,0.139461773,5.04E-08,0
86137,0,0,0
86138,0.184477523,1.89E-05,0.000140211
86139,0.204504617,0.000257393,1.12E-05
86140,0.180936052,7.98E-06,0.000138528
86141,0.200838128,0.000161085,7.52E-05
86142,0,0,0
86143,0.177530749,1.83E-05,2.22E-05
86144,0.210717597,0.000276099,4.96E-05
86145,0.144671942,8.58E-08,5.83E-07
86146,0.190817751,5.47E-05,5.13E-06
86147,0.166748015,3.49E-06,1.27E-06
86148,0.206039033,0.000314598,1.48E-05
2445445,0.17467439,1.82E-05,2.66E-06
86150,0.207027355,0.000432693,0.000126398
86151,0.204804902,0.000427127,5.52E-06
86152,0,0,0
86153,0.178969741,2.89E-05,9.28E-06
86154,0.217770939,0.001191075,6.96E-05
86155,0.168687203,7.12E-06,1.71E-06
86156,0.221428387,0.001363519,2.19E-05
86157,0.226304766,0.002112004,7.03E-05
86158,0.18940837,2.81E-05,2.22E-05
86160,0,0,0
86162,0.189998334,3.90E-05,1.57E-05
86163,0.161093689,9.92E-07,2.34E-05
86164,0.180624591,1.08E-05,1.46E-05
86165,0.153813347,4.49E-07,0
86169,0.204172404,0.000272049,0.000124895
86170,0.152412379,2.01E-07,0
86171,0.14368956,1.27E-07,0
86172,0.171180354,2.00E-05,4.49E-06
86173,0,0,0
86174,0,0,0
86177,0.201482045,0.00015405,2.27E-05
86178,0,0,0
86179,0,0,0
86180,0.150789784,2.95E-07,0
86181,0.182823228,2.96E-05,8.58E-05
86182,0.181738194,3.31E-05,4.04E-05
86183,0.200368416,0.000112356,0.00013336
86184,0.181858117,3.85E-05,1.56E-07
86185,0.19433229,8.66E-05,9.20E-05
86186,0.213682013,0.000672363,4.07E-05
86188,0.244740379,0.003607306,0.00122307
86189,0.203435189,0.000192416,0.00015343
1527982,0,0,0
2445487,0.177768051,9.11E-05,4.83E-06
86192,0.187185744,3.78E-05,1.75E-06
86193,0.168947594,5.32E-06,6.54E-05
86194,0.199750773,0.000263517,2.18E-05
86195,0.165501754,1.91E-05,1.72E-05
86198,0,0,0
86199,0,0,0
86200,0.162152276,3.04E-06,0
86201,0.148634231,1.66E-07,0
86202,0.126049933,2.50E-09,0
86203,0.181300305,1.71E-05,3.29E-06
86204,0.163879723,6.54E-06,6.28E-07
86205,0.151650509,3.28E-07,0
86206,0.196867793,0.000605389,2.68E-06
86207,0.164455864,2.16E-06,2.42E-07
86208,0.166569523,4.23E-06,0
86209,0,0,0
86210,0.189003036,8.00E-05,5.89E-08
86211,0.187973305,5.52E-05,0
86212,0.137131669,3.00E-08,0
86213,0.195028174,0.000130849,6.76E-06
86214,0.213176205,0.000757121,5.35E-05
86215,0.187037281,2.79E-05,3.65E-05
86216,0.165715172,2.96E-06,2.07E-07
86217,0,0,0
86218,0.138381021,3.83E-08,0
86219,0.162490922,3.24E-06,0
86220,0.175123714,1.79E-05,6.72E-05
86221,0.218184293,0.000905973,0.000326295
86222,0.221619318,0.001075567,0.000174376
86223,0.220081968,0.001649779,2.43E-05
86224,0.13295433,3.01E-08,0
86225,0.175939972,8.20E-06,0
1921234,0.19738081,0.000812501,1.62E-06
86227,0.145738384,3.23E-07,8.20E-08
86228,0.1748199,1.03E-05,3.60E-06
86230,0.172273589,1.01E-05,0
86231,0.233476835,0.004369335,0.000222624
86232,0.159420846,1.40E-06,0
