,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
105128,4,31,748,4,20,813,1,63,387
109180,4,4,152,5,55,906,1,1,205
103293,4,4,439,4,1,967,1,17,895
93889,4,30,611,4,34,150,1,1,247
93888,4,4,322,4,52,441,1,1,247
93885,4,2,683,8,47,104,1,40,51
93884,4,4,773,1,22,893,1,93,101
93887,4,4,529,6,40,794,1,1,355
93881,4,85,900,3,84,345,1,1,560
93880,4,4,424,8,78,448,1,1,355
93883,4,4,856,6,86,988,4,95,258
93882,1,18,849,7,65,492,1,46,986
91698,4,4,942,6,86,341,1,22,575
88108,4,4,823,0,55,233,1,8,285
91699,4,31,888,4,51,616,1,1,205
88109,4,22,436,4,48,916,1,8,470
105699,4,4,370,4,18,274,1,8,418
105698,4,4,322,4,52,653,1,5,628
105693,4,31,634,0,13,224,1,77,250
105692,4,29,107,5,55,863,1,58,339
105691,4,40,46,5,20,32,1,1,355
105690,4,40,46,5,20,32,1,49,207
105697,4,40,923,5,20,704,1,1,355
105696,4,40,473,5,20,296,1,40,124
105695,4,40,923,5,20,704,1,40,51
105694,4,71,181,0,84,224,1,77,248
97748,4,3,70,4,0,976,1,8,470
97749,4,31,395,4,51,417,1,9,52
94053,9,30,787,2,69,406,1,9,18
94052,4,4,868,1,26,829,1,60,689
94051,4,63,581,8,90,394,1,31,45
94050,4,4,28,6,42,6,1,32,762
94057,9,22,331,4,45,699,1,1,331
94056,4,89,558,6,18,608,1,69,691
94055,4,4,28,8,43,749,1,1,355
94054,4,4,226,4,97,254,1,78,173
1992989,4,65,218,0,59,303,1,12,72
94058,4,4,476,4,18,675,1,32,971
102478,4,21,600,4,62,465,1,92,280
102479,4,4,284,4,22,967,1,71,178
102476,4,56,790,5,55,994,1,1,875
102477,4,20,185,4,94,66,0,81,213
102474,9,25,278,4,97,50,1,8,475
102475,4,54,912,0,60,266,1,96,153
102472,4,88,43,2,74,183,4,50,187
102473,4,4,304,9,13,852,1,13,12
102470,4,72,516,5,36,430,1,59,851
102471,4,89,558,6,7,393,1,8,420
108614,2,9,545,4,18,739,1,76,278
108615,4,4,476,4,52,6,1,76,398
108610,4,59,614,8,43,767,1,53,800
108611,4,4,823,4,52,233,1,8,470
108612,9,69,924,1,17,779,1,87,740
108613,4,4,424,8,43,496,1,23,849
95979,4,43,348,2,74,459,1,49,16
95978,4,4,476,4,52,526,0,4,666
2677566,4,40,46,5,20,32,1,1,355
2677565,5,47,102,2,48,881,0,81,81
118295,4,31,461,4,17,387,1,92,280
118294,4,71,241,0,37,619,1,61,352
118297,7,52,285,8,51,592,1,39,899
118296,4,31,888,4,83,276,1,1,498
118291,4,4,564,4,48,418,1,1,716
118290,4,4,652,8,20,641,1,1,355
118293,4,4,28,8,20,896,1,1,824
92524,4,31,823,7,55,233,1,8,285
118299,4,31,384,5,55,300,1,1,462
118298,4,4,47,4,52,6,1,5,551
92526,4,35,643,5,6,166,1,76,278
104611,4,4,436,4,17,56,1,32,900
95973,4,4,476,4,52,230,1,71,346
86648,4,4,439,4,52,230,1,71,54
91102,4,19,127,5,20,27,1,1,70
91103,4,4,772,4,18,418,1,1,355
91100,0,67,992,0,55,781,1,45,3
91101,4,19,652,4,94,409,0,4,666
91106,4,35,259,5,6,79,1,44,435
91107,4,29,107,4,2,863,1,8,952
91104,4,4,304,9,31,6,6,48,524
91105,9,10,853,8,78,441,1,8,421
91108,4,4,256,4,0,730,1,8,470
91109,4,16,576,3,74,775,1,8,263
99476,4,97,105,8,20,901,1,53,193
99477,4,31,735,2,83,867,1,9,957
99474,4,4,198,4,52,6,1,1,472
99475,4,4,28,6,7,74,1,49,867
99472,4,19,652,3,20,896,1,49,867
99473,4,53,918,8,43,422,1,40,47
99470,4,10,391,2,23,867,1,9,957
99471,4,4,28,4,18,653,1,8,470
104617,4,2,683,8,20,104,1,1,331
99478,4,63,581,8,47,394,1,1,974
99479,4,64,66,5,52,981,1,65,553
104369,4,4,28,4,94,6,1,1,355
106578,4,12,162,7,79,941,1,1,462
109569,4,10,959,8,47,441,1,17,808
109568,4,4,149,4,20,896,1,91,444
109565,4,4,28,6,7,74,1,91,444
109564,4,72,964,7,36,582,1,59,514
109567,4,71,764,3,37,269,1,86,458
109566,4,73,151,0,37,179,1,1,33
106577,9,47,102,2,48,757,0,83,231
106576,9,69,730,2,67,497,1,87,497
106575,4,5,244,4,67,590,1,58,339
109562,4,31,579,4,56,208,1,8,225
105903,9,10,196,6,17,464,1,1,777
105902,9,31,378,4,0,755,1,58,339
105901,4,71,241,0,37,619,1,86,329
105900,7,63,866,8,67,538,1,11,160
105907,4,31,823,4,52,870,1,8,470
105906,4,12,868,4,74,759,2,27,649
105905,4,4,28,4,52,6,0,4,229
105904,4,12,162,6,42,357,1,49,16
105909,5,85,966,4,22,650,1,8,952
105908,2,29,794,3,80,64,1,8,156
92459,4,60,525,4,17,678,1,87,497
92458,5,54,282,0,60,609,1,96,153
92455,4,35,94,2,43,740,1,1,355
92454,4,4,322,4,22,270,1,93,101
92457,4,31,216,8,83,870,1,1,205
92456,4,97,469,8,20,613,1,10,582
92451,4,4,1,4,25,233,1,1,205
92450,4,4,1,4,25,896,1,1,205
92453,4,4,28,6,7,393,1,30,870
92452,4,4,439,5,52,967,1,71,54
91818,9,25,753,2,86,351,1,9,110
91814,4,59,640,8,51,400,1,68,780
91815,4,30,611,4,34,150,1,9,111
91816,4,31,888,4,0,755,1,1,146
91817,4,31,216,4,0,870,1,87,740
91810,4,4,785,0,71,623,1,89,703
91811,4,20,34,2,94,903,0,81,330
91812,4,4,772,4,17,418,1,8,418
91813,4,10,322,1,80,441,6,48,749
145792,4,31,384,7,36,175,1,13,370
145793,4,4,823,4,52,15,1,5,628
145790,9,10,959,2,23,295,1,8,418
145791,4,4,390,4,18,15,1,70,512
145796,4,12,369,0,94,149,1,92,280
145797,4,59,188,8,47,732,1,10,639
145794,9,3,747,4,17,541,1,8,470
145795,4,4,719,4,52,816,1,66,132
107220,4,31,888,4,18,276,1,8,285
107221,4,4,149,8,20,896,1,1,355
145798,4,31,945,7,74,300,1,9,110
145799,4,68,422,6,7,561,1,1,217
107224,4,4,149,6,1,816,1,92,280
107225,4,93,122,8,47,423,1,68,469
107226,4,31,15,0,71,813,1,1,477
104361,4,31,390,4,18,15,1,70,276
98798,4,4,152,5,55,906,1,1,15
98799,4,19,127,4,52,414,1,1,472
98794,4,4,123,6,43,104,1,1,882
98795,4,10,322,4,52,441,1,1,355
98796,4,4,439,4,52,967,1,71,54
98797,4,65,392,3,0,303,1,9,110
98790,9,22,320,2,8,865,1,10,318
98791,4,4,198,4,97,270,1,34,57
98792,4,68,971,6,7,393,1,1,989
98793,4,4,644,1,45,523,1,8,421
101711,4,60,728,4,56,589,1,56,11
104362,4,22,436,2,56,916,1,38,273
110970,4,71,764,0,84,980,1,86,329
1088050,9,77,493,3,19,963,1,1,9
101107,4,4,149,4,52,816,1,76,398
101106,4,89,378,4,0,755,1,8,285
101105,4,31,461,4,48,387,1,8,470
101104,4,4,823,4,18,418,1,8,285
101103,4,31,792,0,84,358,1,2,464
101102,4,4,258,8,20,167,1,17,886
101101,4,2,683,5,47,104,1,1,238
101100,4,49,758,3,81,551,1,12,402
101109,4,4,728,4,94,589,1,56,11
101108,4,10,322,8,52,441,1,57,424
117874,4,4,28,4,97,650,1,8,420
117875,4,70,298,8,43,107,1,42,341
117876,4,4,773,4,22,893,1,1,554
93419,4,48,305,5,20,450,1,1,217
117870,4,93,640,8,47,400,1,68,295
117871,4,4,973,0,20,352,1,8,285
117872,4,4,776,2,25,358,1,8,420
117873,4,4,785,8,78,816,1,8,421
93412,4,4,212,8,7,128,1,57,137
93413,4,3,629,4,51,976,1,44,191
93410,4,53,276,8,43,201,1,1,882
93411,4,31,15,4,18,175,1,1,355
117878,4,63,256,4,48,693,1,1,355
117879,4,4,304,5,34,220,1,44,778
93414,4,4,131,7,1,539,1,9,386
93415,9,69,670,3,35,121,1,9,111
98248,4,31,216,4,0,870,1,70,512
98249,4,4,772,4,48,418,9,98,303
98242,4,4,440,4,48,916,1,92,280
98243,4,4,742,4,52,675,1,58,339
98240,4,4,823,0,37,233,1,8,17
98241,4,31,395,8,51,417,1,68,780
98246,4,31,530,8,20,186,1,68,295
98247,4,97,973,8,20,749,1,1,331
98244,4,63,900,3,37,345,1,1,560
98245,4,45,184,0,71,844,5,62,106
104364,4,4,823,0,84,233,1,8,285
85301,4,68,902,6,7,561,1,41,92
85302,4,19,284,4,52,967,1,71,178
85308,4,4,439,4,52,967,1,71,54
104365,4,72,51,7,55,257,1,60,835
87239,4,4,476,4,18,675,1,8,17
87238,7,81,654,8,82,45,1,80,69
87237,4,4,28,0,71,816,1,8,720
87236,4,4,424,8,78,496,1,8,421
87235,4,4,284,4,52,967,1,71,178
87234,4,10,484,8,78,424,6,54,96
87233,9,25,659,3,57,694,1,41,179
87232,4,53,276,5,78,567,1,39,563
87231,4,12,162,6,7,74,1,49,999
87230,7,52,77,8,16,792,1,39,246
104367,4,10,785,0,71,623,1,89,703
101815,4,31,216,4,48,870,1,8,470
101814,4,31,395,4,51,417,1,8,952
101817,4,53,276,8,43,201,1,76,278
101816,4,4,867,8,51,92,1,1,589
101811,4,4,244,9,57,590,1,58,339
101810,4,31,395,4,48,417,1,87,740
101813,4,31,945,4,97,15,1,22,788
101812,4,4,256,4,48,730,1,8,333
101819,4,2,149,8,20,104,1,1,355
101818,4,31,395,0,34,417,1,9,52
86548,4,2,199,8,20,163,1,1,331
86549,4,4,772,4,94,589,1,1,146
86546,4,4,772,4,94,589,1,14,171
86547,4,93,122,8,47,251,1,68,469
86544,9,19,4,4,26,882,1,1,146
1431445,4,64,66,5,52,981,1,65,553
86542,4,56,790,5,55,842,1,59,852
86543,4,4,476,4,52,675,1,1,355
86540,4,4,28,6,7,749,1,1,355
86541,4,4,325,6,47,6,1,32,971
1379538,4,12,10,4,94,364,1,56,130
98478,4,31,888,0,84,276,1,8,285
2621047,4,31,395,0,51,417,1,1,498
2621048,4,74,928,9,26,119,1,8,285
2621049,4,31,698,9,99,659,1,22,26
104401,4,4,28,8,78,496,1,1,824
89749,4,4,439,4,52,230,1,71,54
89748,4,31,436,4,48,916,1,8,418
89745,4,12,529,6,40,629,1,1,496
89744,7,52,15,8,51,898,1,41,376
89747,4,83,438,7,27,71,1,0,353
89746,5,11,966,1,22,927,1,93,101
89741,4,31,945,4,94,15,1,70,276
89740,4,89,338,9,83,852,1,1,498
89743,4,4,149,8,20,816,1,30,180
89742,4,4,823,0,97,478,1,1,875
85899,4,76,942,2,86,850,1,57,137
85898,4,89,337,6,39,691,1,53,32
85891,4,89,558,6,57,691,1,53,32
85890,4,4,749,3,67,607,1,1,238
85893,4,4,153,4,51,233,1,56,130
85892,4,56,288,5,55,994,1,1,462
85895,4,97,973,8,43,901,1,76,398
85894,4,60,728,4,94,589,1,87,497
85897,4,4,719,4,51,523,1,56,130
85896,5,11,344,0,48,243,1,31,45
89299,4,4,28,8,43,761,1,1,882
89298,2,9,425,4,80,658,1,1,247
3203656,4,29,107,2,86,562,4,95,170
3203657,4,20,185,4,94,66,0,81,330
3203655,4,12,9,6,97,650,1,8,418
89293,7,52,882,8,10,332,1,39,246
89292,4,85,9,6,77,499,1,8,307
3203658,4,65,631,0,0,478,1,1,292
3203659,4,4,581,4,48,693,1,8,475
89297,4,4,946,4,34,56,1,1,355
89296,4,4,440,4,52,56,1,1,146
89295,4,4,322,4,97,441,1,71,346
89294,4,63,581,8,18,394,1,8,307
87790,4,31,395,4,97,15,1,71,346
87791,4,31,693,4,48,175,1,1,472
87792,4,12,729,6,7,74,1,49,867
87793,4,59,370,8,51,138,1,1,579
87794,4,4,823,4,71,352,1,1,824
87795,4,29,549,4,18,709,1,8,156
87796,0,37,951,5,26,559,1,61,422
87797,4,59,319,8,51,729,1,1,994
87798,4,12,390,4,18,15,1,70,276
87799,4,4,440,4,25,56,1,70,276
2620797,4,12,390,4,18,15,1,70,276
96409,4,4,390,4,18,15,1,70,512
84856,4,4,430,0,84,636,1,2,464
84857,9,76,152,5,55,906,1,31,45
84854,4,97,336,5,3,374,1,17,808
84855,4,21,175,4,62,939,1,58,65
84852,9,7,457,4,2,795,1,17,808
84853,4,31,395,4,51,417,1,1,205
84850,4,21,742,4,37,675,1,8,418
84851,4,4,322,4,52,441,1,17,209
97760,4,76,957,3,31,894,1,9,478
88163,4,53,918,8,43,422,1,8,952
88160,4,4,439,4,1,967,1,17,895
88161,4,5,153,4,51,523,1,44,62
97764,4,72,964,7,36,835,1,59,852
97765,4,4,973,8,20,901,1,1,814
97766,4,53,514,8,78,567,1,1,355
88165,4,5,1,4,46,800,1,1,994
100779,4,40,803,5,20,229,1,8,307
100778,4,1,227,7,11,212,1,85,944
100777,4,10,405,6,91,681,1,8,418
100776,4,31,945,4,18,15,1,1,355
100775,4,4,772,4,94,418,0,4,229
100774,4,4,256,4,48,730,1,8,333
100773,4,4,772,4,94,896,0,4,666
100771,4,97,973,8,43,901,1,10,582
100770,4,4,28,8,43,496,1,1,554
821305,7,52,789,4,46,769,1,70,276
821306,9,22,762,7,8,111,1,16,214
92771,4,4,28,6,7,653,1,22,26
106105,4,5,484,8,51,800,1,1,594
1765367,4,4,564,4,18,418,1,8,418
90239,9,7,959,8,47,768,1,53,125
90238,4,20,952,2,56,614,0,83,538
90233,4,97,200,8,20,352,1,1,824
90232,4,48,305,5,50,450,1,1,355
90231,4,76,719,2,58,523,1,75,31
90230,4,4,544,4,31,167,1,8,952
90237,4,1,227,7,36,212,1,85,944
90236,3,8,661,9,89,365,1,58,65
90235,7,5,484,8,78,792,1,89,152
90234,4,31,390,4,18,15,1,70,512
96961,5,72,349,7,36,806,1,59,852
96960,4,59,370,8,43,729,1,1,331
96963,4,4,1,8,51,816,1,1,994
96962,4,71,557,0,37,145,1,61,352
96965,4,4,28,8,25,730,1,1,915
96964,1,55,273,3,4,929,1,46,986
96967,4,31,792,0,84,276,1,23,528
96966,2,9,545,4,80,739,1,1,94
96969,4,63,270,4,18,615,1,1,934
96968,2,9,545,4,18,739,1,1,498
118428,0,67,992,1,55,781,1,45,938
118429,4,97,336,8,20,901,1,1,963
94448,4,4,735,3,83,867,1,9,957
94449,2,9,796,4,18,739,1,1,94
94440,9,69,670,4,83,121,1,32,971
94441,4,31,945,0,97,15,1,8,418
94442,4,12,162,6,7,393,1,1,355
94444,4,72,592,7,55,835,1,79,937
118424,4,60,177,4,48,139,0,81,30
94446,4,12,957,0,81,696,1,9,110
94447,4,59,614,8,43,496,1,1,355
118425,9,25,924,1,72,779,1,87,740
91577,4,4,258,8,51,104,1,1,355
91576,4,54,912,0,91,747,1,96,153
91575,4,4,149,8,20,749,1,1,355
104001,4,97,336,8,20,374,1,76,378
91574,4,83,237,7,76,355,1,0,166
93343,4,31,200,0,71,352,1,57,540
91573,4,53,441,8,43,496,1,8,952
104003,4,40,874,5,20,725,6,54,97
91572,4,4,304,0,84,636,1,77,53
91571,0,34,578,5,97,323,1,55,298
104005,4,12,10,9,99,364,2,27,49
91570,4,4,149,4,34,816,1,92,280
104004,4,4,581,4,52,394,1,1,355
104007,4,35,259,5,6,79,1,53,193
104006,4,12,609,0,71,703,1,1,70
111199,4,31,748,8,47,912,1,8,418
111198,4,4,823,4,56,233,1,22,26
111191,4,4,28,4,52,15,1,1,355
111190,2,9,24,4,18,583,1,1,94
111193,9,10,439,5,1,967,1,71,802
111192,4,31,395,4,18,417,1,8,17
111195,4,29,549,4,18,724,1,8,285
111194,4,88,91,8,3,895,1,1,974
111197,4,59,614,8,43,68,1,1,355
111196,4,4,149,8,20,749,1,53,193
110822,9,10,785,5,78,623,1,89,703
110823,2,9,24,4,18,583,1,8,285
110820,4,72,592,7,55,835,1,79,727
110821,4,72,475,5,26,582,1,59,451
110826,4,54,912,0,60,747,1,96,153
110827,4,4,973,8,51,901,1,19,113
110824,4,10,322,4,1,441,1,8,156
110825,4,64,443,5,52,864,1,65,409
95313,4,64,443,5,52,864,1,65,553
95312,4,72,964,7,36,835,1,59,852
110828,4,4,785,8,71,896,1,31,14
110829,4,4,617,5,43,896,1,47,658
95317,4,31,216,4,48,974,1,0,158
95316,4,2,199,8,20,163,1,1,355
95315,4,31,823,4,56,15,1,8,17
95314,4,88,91,4,43,895,1,58,841
111443,7,5,484,8,78,800,6,54,877
111442,4,29,107,4,18,863,1,63,837
111441,4,4,877,8,46,912,9,98,303
111440,4,2,199,5,47,652,1,32,762
93254,4,4,28,4,52,6,1,1,146
93255,3,96,661,9,89,410,1,1,13
93256,4,21,175,4,62,939,1,8,420
93257,4,4,390,4,37,15,1,70,276
93250,4,53,472,5,43,93,1,76,103
93251,4,31,748,4,51,233,1,8,285
93252,4,40,46,5,20,811,1,1,331
93253,9,22,808,2,45,834,1,46,68
93259,4,31,730,2,48,497,1,87,497
110310,4,88,244,4,52,21,1,58,339
110311,7,31,15,8,10,332,1,39,19
110312,4,4,390,4,18,15,1,70,512
110313,4,85,831,4,48,58,1,1,765
110314,4,31,579,4,56,208,1,8,156
110315,4,12,637,2,74,170,1,8,746
110316,5,85,750,4,49,681,1,8,421
110317,4,70,362,8,43,61,1,42,459
110318,4,2,258,8,20,104,1,40,228
110319,4,2,258,8,7,104,1,8,952
104441,4,4,28,6,18,167,1,1,247
104440,4,24,717,8,93,848,1,30,340
104443,4,0,673,6,40,498,1,1,70
104442,7,52,533,9,78,800,6,54,503
96154,9,7,210,2,69,768,1,9,18
104444,4,31,945,4,0,813,1,76,398
96156,4,38,239,5,13,132,7,3,501
96157,4,4,581,8,34,274,1,1,875
96158,4,4,258,6,7,749,1,76,378
96159,4,2,199,8,20,652,1,5,262
118125,4,4,564,4,18,418,1,8,307
118124,4,4,28,6,7,74,1,49,207
118123,4,12,10,9,94,364,1,1,355
118122,4,63,108,4,48,693,1,9,52
118121,4,97,973,8,20,901,1,76,398
118120,4,40,876,5,20,296,1,1,355
106359,4,31,461,2,83,387,1,9,957
106358,4,21,600,4,62,465,1,8,307
106353,4,31,390,4,18,15,1,70,276
106352,4,4,644,4,97,639,0,4,229
106351,4,12,933,6,7,522,1,34,779
106350,4,4,28,4,52,816,1,1,146
106357,1,18,404,3,65,14,1,77,53
106355,4,54,61,0,42,266,1,96,153
106354,4,31,216,4,48,870,1,71,178
102849,4,4,564,4,48,418,1,53,193
102848,9,7,959,8,82,768,1,80,69
102843,4,59,614,8,47,767,1,53,193
102842,4,4,338,9,55,852,1,69,261
102841,4,97,200,8,20,229,9,98,517
102840,2,29,38,4,18,64,1,53,193
102847,4,54,754,0,32,316,1,8,885
102846,4,4,149,4,52,816,1,1,355
102845,4,64,66,5,52,53,1,65,409
102844,4,76,871,6,97,900,1,1,896
98004,4,4,439,4,52,230,1,71,54
98005,9,21,532,4,92,455,1,8,746
98006,4,72,550,5,55,630,1,79,937
98007,4,10,322,4,52,15,1,5,551
98000,9,69,924,4,17,779,1,87,740
98001,4,4,530,5,26,829,1,60,673
98002,4,4,440,4,52,6,1,0,861
98003,4,4,773,1,22,893,1,93,101
98008,5,11,344,9,56,243,2,27,264
98009,4,4,256,4,56,730,1,8,17
93926,4,22,461,4,48,387,1,71,675
93927,4,85,773,1,22,893,1,93,101
93924,4,4,440,4,48,418,1,8,307
93925,9,25,141,2,17,612,1,8,421
93922,4,12,99,6,7,858,1,1,716
93923,4,2,447,8,20,646,1,34,57
93920,4,53,276,8,78,201,1,1,355
93921,4,4,530,8,20,186,1,8,285
93928,4,31,384,5,36,870,1,1,271
93929,4,31,945,1,17,300,1,8,307
97203,4,31,395,4,83,276,1,70,276
97202,4,4,581,4,17,394,1,44,778
97201,4,21,600,5,62,465,1,8,418
97200,4,12,162,6,7,74,1,49,16
97206,4,31,395,4,22,276,1,8,475
105718,4,40,473,5,20,296,1,47,79
105719,4,2,370,8,43,767,1,1,331
105716,4,4,816,8,43,761,1,1,594
105717,4,48,157,5,50,78,1,76,103
105714,4,47,948,2,48,757,0,83,231
105715,9,25,278,4,78,180,1,76,398
105712,4,71,764,0,37,280,1,86,329
105713,1,18,915,3,65,471,1,46,986
105710,4,31,492,2,10,236,1,8,156
105711,4,4,149,8,20,896,1,92,280
107408,4,4,440,4,48,179,1,71,346
107400,4,31,216,4,56,233,1,1,498
107401,4,65,392,3,0,303,1,9,110
107402,4,4,773,4,25,893,1,93,101
107403,2,29,794,4,80,863,1,8,333
107405,4,10,848,3,84,170,1,1,560
107406,4,31,945,4,48,870,1,9,52
107407,4,10,322,4,52,270,1,1,331
112312,4,10,959,4,52,441,1,10,582
112313,4,4,775,7,31,663,1,1,314
112310,4,4,644,4,18,639,1,92,280
112311,4,60,728,4,17,290,1,87,740
112316,4,20,185,4,94,66,0,81,213
112317,4,12,9,6,77,154,1,8,421
112314,4,31,395,4,48,974,1,8,333
112315,9,99,52,2,74,705,1,8,307
112318,4,49,758,2,77,551,1,8,307
112319,4,31,823,0,48,179,1,8,225
102159,1,18,404,3,65,685,1,70,276
102158,1,18,404,7,65,492,1,8,470
102151,4,4,823,8,20,233,1,63,489
102150,4,60,701,4,48,278,1,71,675
102153,4,4,28,6,7,167,1,8,952
102152,4,48,157,5,50,78,1,1,934
102155,4,12,162,6,79,362,1,1,777
102154,4,0,673,6,40,498,1,1,70
102157,9,7,959,6,23,295,1,53,193
102156,4,4,322,4,52,816,1,17,677
98916,4,31,945,4,25,58,1,63,837
98917,4,31,945,0,0,300,1,7,876
98914,4,31,395,4,48,417,1,0,861
98915,4,30,629,0,83,150,1,1,824
98912,1,55,273,3,4,978,1,13,12
98913,5,11,344,4,22,243,1,8,475
98910,4,10,322,4,52,441,1,1,355
98911,4,4,406,4,97,650,1,8,475
98918,4,53,918,8,78,103,1,39,563
98919,4,12,162,6,7,74,1,49,16
108008,0,37,479,5,33,346,1,24,58
108005,4,12,162,6,7,231,1,1,70
108004,4,31,945,4,18,15,1,8,17
108001,4,60,728,4,56,589,1,71,675
108000,4,3,70,0,71,937,1,8,667
108003,4,24,158,8,93,200,1,6,176
108002,4,31,748,8,3,813,1,8,285
103408,4,31,216,4,51,870,1,44,778
103409,9,33,730,2,67,695,1,11,160
103404,4,4,1,4,78,233,1,1,205
103405,4,65,631,0,90,478,1,38,273
