,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
102326,0,98,703,9,48,256,2,85,778
102327,9,51,855,4,71,227,5,76,200
102324,0,86,162,4,35,960,5,66,721
102325,0,17,729,4,49,557,2,8,397
112271,8,60,992,0,60,917,4,18,620
112270,9,8,989,4,81,21,1,93,338
112273,0,64,686,9,54,739,9,14,321
112272,9,8,795,4,81,253,2,57,895
112275,4,85,997,3,53,81,5,88,104
112274,4,98,703,3,48,120,2,85,778
112277,8,68,872,0,14,456,2,6,159
112276,8,90,182,0,40,9,5,90,194
112279,8,60,728,0,60,894,4,18,672
112278,7,5,663,4,16,993,2,6,222
109195,7,52,805,7,16,802,9,60,54
2158753,0,19,896,9,97,322,1,51,468
1162579,9,8,795,4,81,253,2,44,541
112491,9,8,243,4,28,843,2,6,972
112490,7,52,375,7,16,144,9,60,413
112492,7,52,805,7,16,802,9,60,54
112499,0,32,114,9,94,434,2,16,583
95441,0,19,867,9,97,292,4,36,556
103749,0,67,101,9,12,983,2,25,537
103748,9,59,993,4,36,236,5,37,439
106518,8,76,313,0,22,627,4,59,294
106515,6,32,248,1,94,866,2,57,394
106514,7,97,147,7,4,295,9,11,970
106517,7,45,126,7,4,129,9,92,647
106516,0,83,789,9,22,166,4,18,872
103747,0,91,364,9,97,81,4,36,600
106510,7,45,126,7,4,734,9,92,647
106513,7,45,245,7,4,734,9,92,647
106512,0,16,21,9,83,190,4,36,52
111919,4,50,874,3,69,217,1,49,227
111918,4,84,65,3,79,415,2,95,169
111911,8,34,442,0,26,205,2,73,151
111910,7,5,521,7,64,351,9,71,896
111913,0,19,21,9,97,322,4,45,221
111912,7,45,218,7,4,443,9,92,36
111915,9,8,512,4,81,755,1,0,624
111914,7,97,804,7,4,360,9,11,203
111917,4,32,248,3,94,162,2,16,103
111916,0,28,169,9,47,259,4,9,346
88594,7,5,240,7,64,653,9,60,54
109239,9,32,248,4,94,866,2,57,394
109238,8,54,872,0,60,808,2,6,159
105967,9,8,497,4,81,291,2,44,684
105966,9,8,649,4,81,291,2,44,684
105961,9,98,531,4,28,448,2,6,370
105963,8,68,35,9,60,539,2,25,746
109235,0,16,179,9,1,462,4,9,824
109234,9,43,989,4,94,291,1,93,338
109237,9,67,554,4,12,118,2,25,257
109236,7,97,60,7,4,294,9,11,828
88593,0,67,101,9,12,983,2,25,537
145734,0,76,171,9,97,606,4,59,961
92708,0,68,694,9,14,361,4,18,610
145736,9,8,983,4,81,263,2,6,196
145737,4,59,201,4,29,807,2,54,971
145730,0,51,212,9,71,380,4,9,346
145731,4,80,756,3,99,210,1,96,562
145732,4,50,704,1,73,209,1,49,532
145733,9,8,643,4,81,727,2,44,742
92701,9,8,643,4,81,727,2,44,742
92700,9,59,201,4,29,681,2,48,401
92703,3,10,921,6,6,453,6,81,846
92702,9,17,287,4,9,340,2,85,661
145738,0,65,784,7,21,266,2,6,185
145739,8,60,728,0,28,843,5,42,517
92707,0,19,21,9,97,292,4,36,712
92706,7,5,243,4,28,843,2,6,972
145695,0,16,35,9,1,472,9,60,648
145694,4,49,274,3,85,699,5,50,644
92088,7,45,816,7,4,443,9,92,618
92089,7,45,218,7,4,129,9,92,798
92086,7,45,218,7,4,443,9,92,36
92087,4,51,513,3,71,527,5,76,750
92084,6,63,937,3,29,579,2,48,730
100370,9,76,750,4,29,770,2,48,60
92082,7,45,816,7,16,129,9,92,798
92083,7,45,218,7,16,129,9,71,314
145699,9,34,462,4,26,914,2,73,353
92081,9,17,358,4,49,921,2,8,378
87259,0,52,3,5,97,354,4,36,653
87258,7,5,804,7,64,360,9,60,648
87255,9,98,945,4,91,237,2,57,369
87254,4,14,586,6,7,487,5,65,110
87257,0,68,694,9,14,913,4,18,872
87256,9,5,521,4,64,253,9,71,896
87251,6,29,121,1,76,154,1,7,19
87250,9,8,903,4,81,118,2,25,257
87253,0,19,867,9,20,292,4,36,712
87252,0,19,896,9,97,322,4,45,221
1087620,8,83,475,0,22,166,2,73,687
626206,9,8,512,4,9,263,2,6,222
626207,0,16,300,9,83,292,4,36,52
626208,0,16,789,9,1,846,4,36,52
626209,0,16,101,9,97,983,4,36,900
108889,0,19,867,9,97,292,4,36,712
108888,0,68,975,9,14,456,4,18,610
89909,9,52,175,7,16,144,9,71,314
89908,0,67,718,9,12,888,2,25,285
89907,0,76,793,9,97,950,2,6,159
89906,7,97,371,7,64,295,9,11,970
89905,7,97,147,7,4,295,9,11,150
89904,7,45,245,7,4,129,9,92,36
89903,7,45,816,7,4,129,9,92,36
89902,9,80,497,4,29,362,5,76,932
89901,4,84,359,3,79,122,2,95,197
89900,4,80,646,3,29,770,4,40,429
86618,7,5,759,7,64,112,2,6,972
86619,0,41,247,9,52,749,2,54,330
86612,0,32,114,9,94,128,2,16,726
86613,4,98,201,4,91,807,2,54,971
86610,0,19,21,9,20,322,4,36,712
86611,9,8,200,4,81,80,2,75,919
86616,7,24,142,7,84,272,5,58,42
86617,4,38,756,3,99,694,1,96,562
86614,9,67,554,4,12,27,2,25,285
86615,0,19,896,9,97,322,4,36,712
3195892,0,16,575,9,1,62,4,9,824
3195890,0,16,81,9,83,62,4,9,824
3195891,7,52,123,7,16,802,9,60,54
89279,0,28,859,9,48,256,2,85,105
89278,4,41,359,3,52,749,2,54,175
96479,9,42,9,4,87,762,5,76,327
96478,4,50,275,1,69,992,1,49,704
89271,9,34,462,4,26,231,2,73,353
89270,0,65,828,4,1,266,1,27,224
89273,4,50,704,3,69,217,1,49,227
96474,5,69,846,2,15,724,0,10,568
89275,5,85,556,2,32,498,0,10,465
89274,8,83,353,0,60,166,4,18,51
89277,5,61,492,2,76,160,1,7,73
89276,8,6,392,0,18,88,5,42,905
103260,9,34,646,4,26,45,5,87,100
103261,9,17,983,4,9,37,2,8,213
103262,4,43,927,3,51,278,2,67,58
103263,9,8,643,4,81,727,2,44,252
103264,9,17,930,4,9,71,2,44,434
103266,7,13,759,7,30,354,2,75,800
103267,8,68,694,0,14,942,4,18,514
103268,4,7,158,1,43,43,1,46,209
103269,8,51,207,0,18,11,5,42,517
118349,0,2,645,9,33,769,4,33,989
118348,0,91,364,9,80,81,4,36,600
118343,7,45,218,7,4,129,9,92,618
118342,0,91,997,9,53,848,5,88,700
118341,0,91,364,9,97,700,4,36,600
118340,4,50,615,3,69,217,1,49,227
118347,0,19,101,9,97,861,4,36,228
118346,9,8,326,4,81,770,2,44,541
97708,7,64,245,7,54,100,9,14,973
97709,7,52,558,7,16,628,9,60,470
97706,9,8,87,4,9,792,2,44,320
97707,9,8,497,4,9,845,2,85,661
97704,9,34,135,4,26,678,2,73,955
97705,0,76,948,4,1,193,4,9,263
97702,7,5,521,7,64,653,9,11,828
97703,0,59,937,9,36,851,2,48,641
97700,0,16,179,9,1,380,4,9,842
97701,7,97,425,7,4,853,9,11,8
99568,7,5,634,7,64,705,2,6,32
99569,9,73,730,4,0,542,0,5,383
95416,4,81,621,3,39,529,1,29,981
95417,0,32,307,9,94,79,2,16,763
95410,0,19,896,9,97,322,4,36,657
95411,0,19,75,9,20,618,4,55,158
95412,7,52,569,9,16,946,9,60,271
95413,0,16,283,9,83,983,4,9,832
99560,7,97,804,7,4,360,9,11,203
99561,0,16,867,9,83,292,4,36,52
99562,9,8,200,4,81,80,2,44,742
99563,4,63,906,3,66,262,0,3,589
95418,4,85,250,3,53,967,1,29,292
95419,7,13,797,4,30,112,2,75,800
99566,4,50,704,3,73,209,1,49,227
99567,0,16,867,9,83,292,4,36,363
107396,9,17,209,4,9,196,2,8,99
90167,0,68,789,9,1,149,4,36,363
90166,9,42,799,4,87,346,1,41,111
90165,9,35,440,4,62,237,2,57,369
90164,7,45,126,7,4,57,9,92,647
90163,7,45,218,7,16,129,9,71,205
90162,7,45,126,7,84,129,5,58,42
90161,7,45,60,7,4,443,9,92,36
90160,7,45,218,7,16,443,9,92,36
90169,7,45,218,7,4,443,9,92,36
90168,0,16,497,9,83,494,4,36,692
91419,4,30,144,3,80,299,5,88,104
94428,0,30,144,9,80,299,5,88,33
94429,4,31,410,3,48,256,2,85,778
94426,0,19,891,9,97,361,4,18,610
91411,9,98,214,4,48,845,2,85,661
94424,9,16,132,4,1,494,2,44,320
94425,0,8,243,9,28,843,2,6,972
94422,0,88,655,9,82,84,5,19,585
94423,4,46,687,3,31,905,8,69,37
94420,6,23,455,1,77,693,3,43,85
94421,0,90,182,3,40,81,4,36,600
93351,7,5,216,7,64,213,9,11,141
104013,0,16,243,4,28,843,2,6,370
93353,4,43,875,1,51,255,2,16,678
111281,0,52,80,7,16,823,9,60,497
111280,0,91,364,3,80,795,4,36,600
111283,7,5,216,7,64,866,2,16,284
111282,8,60,35,9,60,539,4,18,51
111285,5,49,274,2,85,979,5,50,425
111284,5,69,528,2,15,498,0,10,568
111287,5,3,502,2,15,952,0,10,29
111286,5,69,492,2,15,922,0,10,433
111289,7,52,521,7,16,906,9,71,265
104016,4,61,191,1,76,479,1,7,811
93354,9,73,730,4,9,542,0,5,383
104014,0,2,417,9,17,312,0,30,137
104015,7,52,80,7,16,946,4,36,899
110884,7,97,147,7,4,295,9,11,150
110885,9,34,462,4,26,556,2,73,353
92149,4,51,215,0,71,527,4,23,34
110887,9,13,62,4,30,899,2,75,783
110880,7,97,804,7,4,360,9,11,150
110881,0,67,629,9,12,449,2,25,738
110882,9,17,287,4,9,340,2,85,661
110883,9,8,87,4,9,778,2,44,434
92143,0,19,896,9,97,322,4,36,52
92142,9,5,970,4,81,213,9,11,141
92141,0,28,793,9,97,950,4,40,429
92140,7,52,804,7,16,360,9,60,758
92147,9,34,260,4,26,678,2,73,326
92146,9,34,462,4,26,914,2,73,955
92145,7,97,123,7,4,360,9,11,203
92144,8,60,531,0,60,149,4,18,872
111425,0,68,35,9,60,942,5,37,258
111424,0,32,248,9,94,255,2,16,103
111427,0,16,434,9,28,843,4,36,692
111426,9,34,462,4,26,231,2,44,561
111421,8,60,384,0,60,894,4,18,884
111420,8,34,442,0,26,231,2,73,687
111423,4,84,359,3,79,510,2,95,197
111422,4,41,202,3,52,510,2,54,965
111429,7,45,245,7,4,734,9,92,647
4022763,7,24,929,7,84,272,5,58,42
107952,0,52,774,9,16,904,9,60,106
107953,0,84,65,9,79,633,2,95,645
107950,4,41,293,3,52,165,1,77,417
107951,7,5,686,7,64,802,9,60,54
107956,9,80,550,3,29,263,2,6,32
107957,0,7,158,1,43,255,1,46,209
107954,0,80,629,9,1,515,9,60,805
107955,4,50,11,1,69,925,1,7,520
85295,6,4,525,1,43,925,3,43,85
104221,7,52,658,7,16,682,9,11,203
104220,4,59,67,3,29,109,4,55,333
99911,0,91,867,9,83,292,4,36,249
99913,9,17,983,4,9,71,2,8,236
99912,7,52,539,7,16,360,9,11,203
99915,4,85,144,3,53,848,5,88,700
99914,4,61,343,1,76,479,1,7,520
99917,4,98,76,4,48,845,2,85,661
99916,9,17,10,4,9,223,2,8,247
99919,9,8,643,4,9,253,2,44,684
99918,0,16,440,9,1,62,9,60,106
96136,0,98,179,4,28,448,2,6,370
96134,9,13,62,4,30,481,2,75,919
96135,7,97,60,7,4,294,9,92,647
96132,0,35,440,9,1,554,5,37,553
802399,7,45,126,7,4,734,9,92,991
96130,8,60,384,0,60,149,4,9,263
96131,9,34,993,4,26,599,5,37,439
96138,0,17,232,9,49,606,4,59,251
96139,9,51,993,0,10,599,5,37,273
854177,9,34,713,4,26,599,5,37,273
106335,7,97,147,7,4,295,9,11,150
106334,6,4,765,1,43,128,1,46,209
106336,9,34,442,4,26,561,2,73,860
106331,9,8,983,4,9,223,2,44,434
106330,9,52,187,7,16,3,9,71,484
106333,4,59,25,4,36,473,2,86,558
106332,9,34,10,4,9,223,2,8,247
102829,0,30,364,9,80,81,4,36,600
102828,4,41,720,3,52,776,2,54,475
102825,8,6,392,0,18,186,4,18,514
217703,8,6,392,0,14,186,4,18,514
102827,8,6,392,0,14,186,4,18,514
102826,4,59,599,3,36,395,2,86,558
102821,4,31,78,3,25,377,1,26,6
102820,9,17,209,4,9,227,2,44,434
102823,4,41,359,3,52,510,2,54,175
217702,9,63,119,3,66,573,2,32,275
104799,9,42,189,4,87,465,1,41,111
104798,4,61,506,1,76,825,1,7,14
104795,4,63,116,3,66,579,2,32,275
104794,4,63,454,3,66,335,2,32,275
104797,0,19,867,9,20,292,4,36,712
104796,4,80,969,3,29,352,4,23,61
104791,0,2,194,9,17,594,0,30,612
104790,4,31,169,3,69,182,2,13,172
104793,9,35,192,4,62,44,2,57,394
104792,9,8,795,4,9,253,2,57,394
105448,9,6,264,4,26,561,2,6,159
105449,9,34,864,4,26,231,2,73,212
105442,9,34,864,4,26,231,2,73,212
105443,4,50,110,7,69,968,5,19,518
105440,9,17,643,4,9,37,5,37,909
105441,9,42,481,4,87,372,2,97,674
105446,6,39,455,4,98,280,3,22,81
105447,9,17,646,4,9,71,4,9,308
105444,9,67,554,4,12,888,2,25,651
105445,4,50,874,3,69,217,1,49,445
102797,9,8,133,4,81,291,5,76,932
102796,7,97,804,7,4,360,9,11,203
102795,9,34,634,4,26,705,2,6,32
102794,9,17,209,4,10,171,5,56,66
102793,7,61,879,7,54,142,9,14,152
102792,0,98,859,9,48,256,2,85,105
102791,9,17,604,4,9,71,2,8,99
102790,9,8,643,4,9,183,2,44,742
102799,4,42,799,3,87,925,1,41,799
102798,9,35,192,4,62,782,2,57,144
802972,9,17,10,4,9,223,2,8,247
99003,9,8,243,4,28,115,2,6,7
99001,9,17,76,4,9,71,2,13,994
99000,9,51,2,4,10,227,5,37,258
